kobis_movie_code,kobis_title,kobis_nation_filter,kobis_open_date,kobis_audience_cumulative,kobis_sales_krw_cumulative,tmdb_id,tmdb_title,tmdb_release_date,tmdb_count,tmdb_mean_10,tmdb_mean_5_rescaled,service_movie_id,movieId,ml_year,ml_count,ml_mean_5,audience_per_tmdb_vote,tmdb_votes_per_million_audience,audience_band,kobis_open_year,ml_halfstar_sum,ml_halfstar_square_sum,ml_within_film_sample_sd_5,ml_within_film_sd_supported
20162967,정글북,F,2016-06-09,2537438,21517647134,278927.0,정글북,2016-04-07,8620.0,6.879,3.4395,57013.0,137857.0,2016.0,3286.0,3.465611685940353,294.36635730858467,3397.1273386778316,300만 미만,2016,22776,168748,0.9100511167858897,True
20110561,엑스맨: 퍼스트 클래스,F,2011-06-02,2534979,19081006000,49538.0,엑스맨: 퍼스트 클래스,2011-06-01,13820.0,7.305,3.6525,22865.0,87232.0,2011.0,15387.0,3.6911028790537466,183.42829232995658,5451.721690791127,300만 미만,2011,113590,891912,0.931203380789065,True
20156082,마이펫의 이중생활,F,2016-08-03,2520700,19406716655,328111.0,마이펫의 이중생활,2016-06-18,8648.0,6.326,3.163,60817.0,135436.0,2016.0,2630.0,3.205513307984791,291.4777983348751,3430.7930336811205,300만 미만,2016,16861,118559,0.9974616046408412,True
20070550,나는 전설이다,F,2007-12-12,2460225,16084527000,6479.0,나는 전설이다,2007-12-12,17265.0,7.223,3.6115,2738.0,56174.0,2007.0,20415.0,3.5128092089150136,142.49782797567332,7017.650824619699,300만 미만,2007,143428,1078320,0.9301667426290874,True
20174061,보스 베이비,F,2017-05-03,2452245,18936306704,295693.0,보스 베이비,2017-03-23,7564.0,6.451,3.2255,58590.0,168418.0,2017.0,1288.0,2.9906832298136647,324.1994976203067,3084.520510797249,300만 미만,2017,7704,52826,1.1446942564544138,True
20176814,신비한 동물들과 그린델왈드의 범죄,F,2018-11-14,2414195,20817381118,338952.0,신비한 동물들과 그린델왈드의 범죄,2018-11-14,11644.0,6.83,3.415,62065.0,135426.0,2018.0,2254.0,3.1781277728482697,207.3338199931295,4823.13980436543,300만 미만,2018,14327,101615,1.0819160107961079,True
20192083,터미네이터: 다크 페이트,F,2019-10-30,2410227,20167141830,290859.0,터미네이터: 다크 페이트,2019-10-23,5833.0,6.422,3.211,58148.0,207830.0,2019.0,977.0,2.963664278403275,413.2053831647523,2420.1039985030457,300만 미만,2019,5791,38287,1.0073805922625927,True
20227890,슈퍼 마리오 브라더스,F,2023-04-26,2395569,23559187482,502356.0,슈퍼 마리오 브라더스,2023-04-05,11101.0,7.595,3.7975,72968.0,286131.0,2023.0,538.0,3.2881040892193307,215.7975858030808,4633.972137725944,300만 미만,2023,3538,24906,0.8736190125503178,True
20113461,007 스카이폴,F,2012-10-26,2376266,17487818000,37724.0,007 스카이폴,2012-10-24,16371.0,7.266,3.633,16918.0,96079.0,2012.0,15512.0,3.738138215575039,145.15093763362043,6889.380229317761,300만 미만,2012,115972,916352,0.89152187778491,True
20080337,테이큰,F,2008-04-09,2361605,15984259000,8681.0,테이큰,2008-02-18,12349.0,7.41,3.705,3185.0,59369.0,2008.0,16133.0,3.7247567098493772,191.23856182686856,5229.070907285512,300만 미만,2008,120183,947469,0.8991080301161675,True
20158621,스파이,F,2015-05-21,2318748,18417637358,238713.0,스파이,2015-05-06,6516.0,6.829,3.4145,53490.0,134368.0,2015.0,3756.0,3.514110756123536,355.8545119705341,2810.1371947274997,300만 미만,2015,26398,200970,1.0138524082458187,True
20060129,포세이돈,F,2006-05-31,2314324,14574278300,503.0,포세이돈,2006-05-03,2392.0,5.901,2.9505,393.0,45442.0,2006.0,1367.0,2.72713972201902,967.5267558528428,1033.5631484614946,300만 미만,2006,7456,45746,0.9641157185855034,True
20165443,모아나,F,2017-01-12,2314299,18095097807,277834.0,모아나,2016-10-13,13987.0,7.565,3.7825,57211.0,166461.0,2016.0,8278.0,3.816380768301522,165.46071351969687,6043.730736607499,300만 미만,2017,63184,510710,0.9268522343790091,True
20128447,테이큰 2,F,2012-09-27,2308646,17581248553,82675.0,테이큰 2,2012-09-27,7251.0,6.37,3.185,33179.0,96861.0,2012.0,2809.0,3.1315414738341047,318.39001517032136,3140.8020112221625,300만 미만,2012,17593,121561,1.006327103789484,True
20175054,메이즈 러너: 데스 큐어,F,2018-01-17,2299732,18902873104,336843.0,메이즈 러너: 데스 큐어,2018-01-10,8560.0,7.079,3.5395,61460.0,183635.0,2018.0,1192.0,3.2156040268456376,268.66028037383177,3722.1728444879664,300만 미만,2018,7666,54980,1.091755903609051,True
20181942,맘마미아!2,F,2018-08-08,2295241,19616072003,458423.0,맘마미아! 2,2018-07-18,3631.0,7.07,3.535,70568.0,188751.0,2018.0,704.0,3.1292613636363638,632.1236573946571,1581.9689522799567,300만 미만,2018,4406,31434,1.171458353559308,True
20205041,분노의 질주: 더 얼티메이트,F,2021-05-19,2292415,22059658060,385128.0,분노의 질주: 더 얼티메이트,2021-05-19,7839.0,6.987,3.4935,65144.0,249964.0,2021.0,403.0,2.73697270471464,292.4371731088149,3419.5379108930974,300만 미만,2021,2206,13930,1.0739093816284646,True
20081366,이글 아이,F,2008-10-09,2292172,14869812500,13027.0,이글 아이,2008-09-25,3215.0,6.501,3.2505,6058.0,62081.0,2008.0,2711.0,3.2530431575064553,712.9617418351478,1402.5998049012028,300만 미만,2008,17638,124532,0.9497353280465534,True
20134267,호빗: 스마우그의 폐허,F,2013-12-12,2288265,17907231786,57158.0,호빗: 스마우그의 폐허,2013-12-11,14532.0,7.581,3.7905,26241.0,106489.0,2013.0,12175.0,3.5856673511293633,157.46387283236993,6350.663056944891,300만 미만,2013,87311,683403,1.0844362819812658,True
20205362,미니언즈2,F,2022-07-20,2269066,21999850172,438148.0,미니언즈 2,2022-06-29,4154.0,7.3,3.65,68936.0,276317.0,2022.0,287.0,3.054006968641115,546.2363986519018,1830.709199291691,300만 미만,2022,1753,11727,0.9440888825386551,True
20131381,컨저링,F,2013-09-17,2264314,16367862867,138843.0,컨저링,2013-07-18,13028.0,7.543,3.7715,43361.0,103688.0,2013.0,5031.0,3.672927847346452,173.80365366902058,5753.618976873349,300만 미만,2013,36957,289709,0.9518270359281537,True
20171122,레디 플레이어 원,F,2018-03-28,2260096,20007243071,333339.0,레디 플레이어 원,2018-03-28,17325.0,7.587,3.7935,61210.0,140956.0,,5971.0,3.5334952269301625,130.45287157287157,7665.603584980461,300만 미만,2018,42197,321959,0.9973416050455172,True
20152781,배트맨 대 슈퍼맨: 저스티스의 시작,F,2016-03-24,2256913,18906246428,209112.0,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-23,19310.0,6.011,3.0055,51094.0,136864.0,2016.0,4547.0,2.702881020453046,116.87793889176592,8555.934588528668,300만 미만,2016,24580,156326,1.1356608339797027,True
20100310,나잇&데이,F,2010-06-24,2243484,16777869600,37834.0,나잇 & 데이,2010-06-15,5021.0,6.239,3.1195,16967.0,79185.0,2010.0,3204.0,3.2473470661672907,446.8201553475403,2238.0369104482133,300만 미만,2010,20809,148067,1.0041635848659864,True
20112134,배틀쉽,F,2012-04-11,2241687,16545921500,44833.0,배틀쉽,2012-04-11,6152.0,5.934,2.967,21321.0,94018.0,2012.0,2118.0,2.717894239848914,364.38345253576074,2744.36172400518,300만 미만,2012,11513,74109,1.166711119444359,True
20112621,셜록홈즈 : 그림자 게임,F,2011-12-21,2239156,16670913500,58574.0,셜록 홈즈: 그림자 게임,2011-11-22,11124.0,7.146,3.573,26266.0,91542.0,2011.0,12627.0,3.714817454660648,201.29054297015463,4967.943278628198,300만 미만,2011,93814,741390,0.937478344614265,True
20100333,슈렉 포에버,F,2010-07-01,2224138,22811183100,10192.0,슈렉 포에버,2010-05-16,8105.0,6.4,3.2,4208.0,78637.0,2010.0,3381.0,2.9679089026915113,274.4155459592844,3644.1084141361735,300만 미만,2010,20069,137185,1.1557379511884034,True
20200703,극장판 귀멸의 칼날: 무한열차편,F,2021-01-27,2221338,21354334320,635302.0,극장판 귀멸의 칼날: 무한열차편,2020-10-16,4666.0,8.226,4.113,79070.0,231413.0,2020.0,195.0,3.81025641025641,476.0690098585512,2100.535803196092,300만 미만,2021,1486,11986,0.9235729788798198,True
20081484,007 퀀텀 오브 솔러스,F,2008-11-05,2205016,14388438000,10764.0,007 퀀텀 오브 솔러스,2008-10-29,8732.0,6.343,3.1715,4672.0,63113.0,2008.0,9919.0,3.2977114628490773,252.52130096197894,3960.061967804315,300만 미만,2008,65420,466270,0.936551256859879,True
20090856,셜록 홈즈,F,2009-12-23,2184425,16036809500,10528.0,셜록 홈즈,2009-12-23,15005.0,7.223,3.6115,4457.0,73017.0,2009.0,20352.0,3.7379127358490565,145.57980673108963,6869.084541698617,300만 미만,2009,152148,1204206,0.905693328634933,True
20137961,맨 오브 스틸,F,2013-06-13,2182227,17092964063,49521.0,맨 오브 스틸,2013-06-12,16558.0,6.661,3.3305,23338.0,103042.0,2013.0,7372.0,3.092919153553988,131.79290977171155,7587.661595241925,300만 미만,2013,45602,315566,1.0656035083646929,True
20161827,로건,F,2017-03-01,2176825,18443667463,263115.0,로건,2017-02-28,20788.0,7.821,3.9105,55436.0,168252.0,2017.0,12727.0,3.906026557711951,104.71546084279392,9549.688192665924,300만 미만,2017,99424,818364,0.9046394017488767,True
20050338,"나니아 연대기-사자,마녀 그리고 옷장",F,2005-12-29,2168613,13232904500,411.0,"나니아 연대기: 사자, 마녀 그리고 옷장",2005-12-07,11743.0,7.144,3.572,329.0,41566.0,2005.0,16536.0,3.389392839864538,184.67282636464276,5414.981834010955,300만 미만,2005,112094,825824,0.9986595038365673,True
20168261,원더 우먼,F,2017-05-31,2165401,17468588886,297762.0,원더 우먼,2017-05-30,21171.0,7.204,3.602,58721.0,143355.0,2017.0,7710.0,3.540142671854734,102.28146993528884,9776.942007508078,300만 미만,2017,54589,417591,1.0040342701064466,True
20090930,이상한 나라의 앨리스,F,2010-03-04,2147012,20334399500,12155.0,이상한 나라의 앨리스,2010-03-03,15030.0,6.645,3.3225,5645.0,74789.0,2010.0,9384.0,3.046728473998295,142.8484364604125,7000.426639441233,300만 미만,2010,57181,392723,1.0863427790077422,True
20175262,겟 아웃,F,2017-05-17,2141199,17450135035,419430.0,겟 아웃,2017-02-24,19283.0,7.625,3.8125,67886.0,168250.0,2017.0,11679.0,3.991137939892114,111.04076129233003,9005.70194549876,300만 미만,2017,93225,779049,0.8643840894829659,True
